transaction_id,date,time,retailer_location_city,ticket_batch_id,unique_code
T016891,2025-12-04,01:30:46,Atlanta,BATCH-A-2025,RAWM-7909
T016892,2025-09-14,04:39:45,Los Angeles,BATCH-B-2025,XTTA-1550
T016893,2026-01-13,12:44:34,Houston,BATCH-C-2025,PYCZ-7611
T016894,2025-12-01,15:59:59,New York,BATCH-B-2025,LYBT-4212
T016895,2025-09-01,08:56:33,Los Angeles,BATCH-C-2025,KLCM-0043
T016896,2025-11-20,01:39:37,Los Angeles,BATCH-A-2025,MAND-7596
T016897,2026-02-03,01:32:51,New York,BATCH-A-2025,RKHT-1745
T016898,2026-02-04,19:00:35,Houston,BATCH-A-2025,EYPH-1252
T016899,2026-01-05,08:23:44,Detroit,BATCH-B-2025,LLWP-3982
T016900,2025-10-24,07:11:08,New York,BATCH-A-2025,MSFT-8367
T016901,2025-11-28,23:46:16,Houston,BATCH-C-2025,WKQC-0751
T016902,2025-12-04,20:28:15,New York,BATCH-A-2025,GRYG-0919
T016903,2025-09-26,03:37:11,Houston,BATCH-A-2025,BXPK-4228
T016904,2026-02-18,14:47:06,New York,BATCH-A-2025,YQRT-7094
T016905,2025-11-18,17:31:11,Chicago,BATCH-B-2025,LEOX-9207
T016906,2025-09-22,21:54:50,Chicago,BATCH-B-2025,EKFW-4700
T016907,2025-10-17,16:47:00,Detroit,BATCH-B-2025,CUBC-6587
T016908,2025-11-20,10:14:34,Los Angeles,BATCH-B-2025,DSDE-4390
T016909,2025-09-06,01:39:42,Houston,BATCH-B-2025,WLIM-6729
T016910,2025-10-22,13:04:49,New York,BATCH-B-2025,FOKQ-9811
T016911,2026-02-17,06:49:43,New York,BATCH-C-2025,KFCV-7347
T016912,2025-12-28,03:56:50,New York,BATCH-B-2025,KOCZ-6902
T016913,2026-02-17,14:13:53,New York,BATCH-B-2025,SPKB-5629
T016914,2025-12-08,03:53:56,Atlanta,BATCH-B-2025,FEZT-9124
T016915,2025-08-24,12:25:38,Miami,BATCH-B-2025,KENW-0481
T016916,2025-12-29,21:15:04,Miami,BATCH-C-2025,YRWU-5050
T016917,2025-10-09,09:37:43,Miami,BATCH-B-2025,XKYK-6301
T016918,2025-12-16,03:56:19,Houston,BATCH-C-2025,KJQJ-0820
T016919,2026-01-22,23:06:23,Detroit,BATCH-A-2025,ZNDR-8941
T016920,2026-01-24,13:28:38,New York,BATCH-C-2025,LOFR-8952
T016921,2025-12-13,11:32:16,New York,BATCH-B-2025,VXNO-1681
T016922,2025-12-03,23:00:59,Los Angeles,BATCH-A-2025,YKHF-9869
T016923,2026-01-12,18:17:08,Detroit,BATCH-B-2025,CRWS-6357
T016924,2026-02-16,21:28:16,Los Angeles,BATCH-A-2025,VJMJ-9059
T016925,2025-12-28,12:49:47,New York,BATCH-A-2025,RBBS-7588
T016926,2026-01-21,15:45:58,Detroit,BATCH-C-2025,RCTI-5402
T016927,2025-10-15,12:26:24,Chicago,BATCH-C-2025,LFKQ-6057
T016928,2026-02-11,11:51:23,Detroit,BATCH-B-2025,EMRS-9284
T016929,2026-01-30,11:24:11,New York,BATCH-B-2025,TVHK-4529
T016930,2026-02-01,14:54:27,New York,BATCH-A-2025,JKLE-6092
T016931,2025-10-07,10:56:30,Chicago,BATCH-A-2025,HBNV-6052
T016932,2026-01-31,01:29:40,Los Angeles,BATCH-C-2025,UPTU-6352
T016933,2025-11-18,02:56:09,Los Angeles,BATCH-C-2025,JTOO-4962
T016934,2026-01-06,07:54:59,Los Angeles,BATCH-A-2025,UBCQ-1715
T016935,2025-11-02,21:43:35,Atlanta,BATCH-B-2025,ZYEN-9833
T016936,2026-01-22,15:16:26,Los Angeles,BATCH-C-2025,FKGX-2704
T016937,2025-08-31,20:12:23,Detroit,BATCH-A-2025,ROAR-8974
T016938,2026-02-14,06:45:19,Miami,BATCH-C-2025,IDOW-9522
T016939,2025-08-24,17:02:46,Detroit,BATCH-C-2025,KGIA-9114
T016940,2025-12-13,23:16:16,Chicago,BATCH-C-2025,YNKB-5046
T016941,2025-12-03,01:09:59,Miami,BATCH-B-2025,OBEP-7529
T016942,2025-09-10,19:05:41,Houston,BATCH-B-2025,HXVV-7400
T016943,2025-09-08,09:05:18,New York,BATCH-A-2025,ZPYT-8701
T016944,2026-01-28,07:37:32,Detroit,BATCH-C-2025,UBYW-0320
T016945,2025-12-06,12:49:54,New York,BATCH-A-2025,OBKM-7532
T016946,2025-12-02,12:11:19,Miami,BATCH-C-2025,DXER-9017
T016947,2025-11-19,18:16:20,Chicago,BATCH-A-2025,IPYV-6642
T016948,2025-10-08,22:05:26,Detroit,BATCH-A-2025,WXIH-3693
T016949,2026-01-24,01:21:34,Atlanta,BATCH-A-2025,YBSP-8053
T016950,2025-08-31,03:17:56,Los Angeles,BATCH-A-2025,DGCY-5901
T016951,2025-12-23,18:47:12,Chicago,BATCH-C-2025,SMUB-8895
T016952,2025-12-05,03:39:48,Los Angeles,BATCH-B-2025,FYFP-2616
T016953,2025-12-09,15:47:25,Houston,BATCH-B-2025,YMMM-6805
T016954,2026-02-09,20:16:40,Atlanta,BATCH-C-2025,VAQT-8758
T016955,2025-09-19,23:44:25,Los Angeles,BATCH-B-2025,KRDY-2634
T016956,2025-12-08,02:57:21,Detroit,BATCH-C-2025,ZUBY-5322
T016957,2025-11-19,16:28:09,Los Angeles,BATCH-A-2025,MPKX-9989
T016958,2025-12-11,04:33:43,Houston,BATCH-B-2025,WTOE-2262
T016959,2025-11-13,02:03:32,Miami,BATCH-A-2025,LIDH-1432
T016960,2026-02-12,16:39:06,Atlanta,BATCH-B-2025,VRXF-8244
T016961,2025-09-22,09:19:04,Atlanta,BATCH-A-2025,IJUB-8346
T016962,2025-12-18,08:36:45,Houston,BATCH-B-2025,QTJB-4112
T016963,2026-01-20,22:47:33,Miami,BATCH-A-2025,JRQP-7034
T016964,2025-09-23,19:44:05,New York,BATCH-B-2025,ZLSY-9947
T016965,2025-10-05,08:08:11,Miami,BATCH-C-2025,DNEY-7639
T016966,2026-02-15,14:47:10,New York,BATCH-C-2025,VBCU-1025
T016967,2025-12-04,03:13:21,Miami,BATCH-B-2025,ZQAM-5173
T016968,2025-12-27,01:12:48,Detroit,BATCH-A-2025,FIGV-0761
T016969,2026-02-01,21:47:02,Los Angeles,BATCH-C-2025,DZKW-4024
T016970,2025-09-25,18:48:18,New York,BATCH-B-2025,FTAL-5412
T016971,2025-09-22,18:33:36,New York,BATCH-A-2025,OSVQ-1377
T016972,2025-09-01,09:08:53,Detroit,BATCH-C-2025,DIYR-7838
T016973,2026-02-01,18:22:50,Atlanta,BATCH-B-2025,WPHO-0016
T016974,2025-10-18,20:47:45,Houston,BATCH-B-2025,CVOQ-8778
T016975,2025-10-19,12:09:48,Atlanta,BATCH-B-2025,HATX-6951
T016976,2026-02-02,10:56:10,Miami,BATCH-C-2025,THML-9479
T016977,2025-10-18,00:30:21,Houston,BATCH-A-2025,ZCTU-7816
T016978,2026-02-02,13:17:20,Detroit,BATCH-A-2025,NKDK-1966
T016979,2026-01-18,13:45:09,New York,BATCH-C-2025,OBXK-4543
T016980,2026-01-14,19:48:51,Detroit,BATCH-A-2025,HVVL-2436
T016981,2025-11-18,08:47:32,Detroit,BATCH-B-2025,NXGD-6711
T016982,2026-02-02,22:51:21,Los Angeles,BATCH-C-2025,ECNN-0536
T016983,2025-10-26,09:25:59,New York,BATCH-C-2025,NRLG-7297
T016984,2026-02-10,20:17:15,Miami,BATCH-C-2025,WDDV-2388
T016985,2026-01-20,04:42:28,Atlanta,BATCH-A-2025,EMOM-0193
T016986,2025-12-15,14:20:41,Houston,BATCH-A-2025,TGEF-4659
T016987,2025-09-21,18:27:13,Miami,BATCH-B-2025,EHHM-9681
T016988,2025-12-01,19:31:45,Detroit,BATCH-A-2025,CNGR-1084
T016989,2025-12-17,14:52:07,Chicago,BATCH-A-2025,KQMU-4133
T016990,2026-02-01,21:49:24,Detroit,BATCH-C-2025,WUJC-3816
T016991,2025-09-02,02:54:02,Miami,BATCH-A-2025,CNPW-6028
T016992,2025-09-05,17:18:22,Detroit,BATCH-B-2025,CXEM-3884
T016993,2025-10-10,23:25:24,Atlanta,BATCH-A-2025,KOOZ-8261
T016994,2025-12-28,17:31:47,Houston,BATCH-A-2025,ELZK-4008
T016995,2026-02-05,03:59:28,Atlanta,BATCH-C-2025,TBCZ-9724
T016996,2026-02-04,18:45:41,Chicago,BATCH-C-2025,IECM-2589
T016997,2025-11-11,21:04:41,Los Angeles,BATCH-C-2025,TQFV-3442
T016998,2025-08-26,01:44:49,Houston,BATCH-C-2025,PDAT-5558
T016999,2026-02-14,09:40:37,New York,BATCH-C-2025,NKCJ-4904
T017000,2026-01-26,05:48:36,Chicago,BATCH-B-2025,FEGU-6022
T017001,2025-11-10,06:27:53,New York,BATCH-B-2025,GBFM-8953
T017002,2025-11-19,11:53:39,Chicago,BATCH-C-2025,ZBTW-6449
T017003,2026-01-30,00:00:03,Chicago,BATCH-C-2025,BFYK-0564
T017004,2025-10-15,07:54:45,Detroit,BATCH-A-2025,EULZ-3093
T017005,2025-10-20,06:54:52,Miami,BATCH-A-2025,YZRO-3451
T017006,2025-11-12,02:36:35,Houston,BATCH-A-2025,VVEQ-8752
T017007,2025-10-05,04:23:35,New York,BATCH-C-2025,WYWN-8690
T017008,2025-12-14,04:22:59,Houston,BATCH-A-2025,JYNH-3565
T017009,2025-10-04,12:34:57,Houston,BATCH-B-2025,SSOU-4679
T017010,2025-08-27,16:26:57,Atlanta,BATCH-A-2025,YRRY-1055
T017011,2026-02-13,04:55:32,Los Angeles,BATCH-B-2025,PCIV-4180
T017012,2025-10-16,12:26:41,Atlanta,BATCH-B-2025,OGOC-3411
T017013,2025-10-09,11:46:35,Miami,BATCH-B-2025,ESXQ-7579
T017014,2026-01-08,13:15:19,Miami,BATCH-B-2025,QGTG-0755
T017015,2025-11-16,05:22:23,Chicago,BATCH-C-2025,GOFI-4595
T017016,2025-10-31,15:00:18,Miami,BATCH-A-2025,JPBY-7823
T017017,2025-09-14,10:17:31,Atlanta,BATCH-B-2025,WAIW-2259
T017018,2025-09-28,08:46:00,Chicago,BATCH-C-2025,GDKE-9504
T017019,2025-09-22,17:05:52,New York,BATCH-A-2025,FBNZ-9767
T017020,2025-09-20,15:32:40,Miami,BATCH-B-2025,HFTK-3263
T017021,2025-10-28,15:33:32,Atlanta,BATCH-A-2025,DCPA-2541
T017022,2025-10-09,06:54:47,Detroit,BATCH-B-2025,IYGZ-5653
T017023,2025-11-11,03:13:20,Chicago,BATCH-B-2025,CRXL-2316
T017024,2025-11-23,05:22:08,Chicago,BATCH-B-2025,ZDLY-0852
T017025,2025-09-11,21:57:43,Houston,BATCH-B-2025,WFYA-3252
T017026,2026-02-15,18:00:35,Houston,BATCH-C-2025,CBAN-9361
T017027,2025-09-16,07:30:03,Miami,BATCH-C-2025,SWDF-5274
T017028,2026-02-09,02:00:49,Chicago,BATCH-B-2025,HWUO-0364
T017029,2026-01-28,12:45:10,Detroit,BATCH-B-2025,VKID-5385
T017030,2025-12-24,01:51:47,Detroit,BATCH-A-2025,KYEH-5910
T017031,2025-12-26,06:04:42,New York,BATCH-C-2025,ZKQN-6323
T017032,2025-10-29,14:38:17,Los Angeles,BATCH-A-2025,TQVK-9362
T017033,2025-12-20,05:19:14,Los Angeles,BATCH-B-2025,NHSU-8252
T017034,2025-11-08,04:16:52,Los Angeles,BATCH-B-2025,ZOSY-6121
T017035,2025-12-13,00:10:54,New York,BATCH-B-2025,XNAU-2930
T017036,2025-09-07,17:39:27,New York,BATCH-B-2025,SMSC-5064
T017037,2025-12-30,19:45:39,Houston,BATCH-A-2025,IEDD-1593
T017038,2025-11-20,16:21:52,Chicago,BATCH-C-2025,HIZQ-0480
T017039,2025-12-25,19:55:44,Los Angeles,BATCH-B-2025,HVLW-9162
T017040,2025-11-07,22:03:02,Chicago,BATCH-A-2025,SOLC-4185
T017041,2025-09-04,16:59:29,Chicago,BATCH-B-2025,PUBS-5434
T017042,2025-12-19,14:43:23,Chicago,BATCH-B-2025,TTPK-9063
T017043,2025-11-30,21:42:49,New York,BATCH-C-2025,FWLJ-2663
T017044,2026-01-20,12:26:48,Detroit,BATCH-C-2025,WBVE-5083
T017045,2025-10-12,15:02:14,New York,BATCH-C-2025,ONNG-0068
T017046,2025-10-16,21:17:22,Los Angeles,BATCH-B-2025,OLZN-4065
T017047,2025-10-20,02:36:10,Detroit,BATCH-C-2025,MCIS-2035
T017048,2025-12-13,21:16:48,Miami,BATCH-A-2025,BWGU-2563
T017049,2025-10-20,11:07:21,Los Angeles,BATCH-C-2025,UOJS-5862
T017050,2025-12-31,05:40:21,New York,BATCH-C-2025,DUSN-6479
T017051,2025-11-29,16:56:40,Chicago,BATCH-C-2025,LDUA-4139
T017052,2026-01-26,06:02:11,Miami,BATCH-A-2025,STNU-6589
T017053,2025-11-20,02:11:31,Atlanta,BATCH-C-2025,KHFF-1758
T017054,2026-01-09,14:36:12,Houston,BATCH-A-2025,MCDB-1047
T017055,2025-09-12,09:18:44,Miami,BATCH-B-2025,VBTU-7548
T017056,2025-10-25,07:43:01,Atlanta,BATCH-C-2025,APRM-4668
T017057,2026-01-12,05:19:42,Detroit,BATCH-C-2025,QKQG-7477
T017058,2026-02-18,15:46:10,Los Angeles,BATCH-B-2025,JRGD-7931
T017059,2025-12-10,16:51:54,Detroit,BATCH-C-2025,JTTX-3216
T017060,2025-09-29,15:17:25,Detroit,BATCH-B-2025,XPOQ-5477
T017061,2025-12-17,02:43:03,New York,BATCH-B-2025,SKFP-4280
T017062,2025-10-26,04:06:28,Los Angeles,BATCH-A-2025,MCMU-4323
T017063,2025-11-13,22:29:50,Detroit,BATCH-C-2025,DVQR-8706
T017064,2025-08-31,00:14:07,Detroit,BATCH-A-2025,QJBI-7373
T017065,2025-12-07,14:19:51,Houston,BATCH-B-2025,BQQE-3008
T017066,2025-09-23,14:55:50,Houston,BATCH-C-2025,KPMA-7649
T017067,2025-09-21,07:06:14,New York,BATCH-C-2025,RRDQ-9170
T017068,2025-10-04,04:11:08,Detroit,BATCH-C-2025,KXNB-1724
T017069,2025-09-12,21:16:56,Chicago,BATCH-C-2025,PINF-1624
T017070,2025-09-17,13:05:04,New York,BATCH-A-2025,LSLW-0941
T017071,2025-11-16,22:00:08,Los Angeles,BATCH-C-2025,XQZO-8005
T017072,2025-12-20,12:30:26,Los Angeles,BATCH-C-2025,KVCG-2969
T017073,2025-08-23,09:18:18,New York,BATCH-C-2025,DSHU-9213
T017074,2025-11-07,10:20:25,Chicago,BATCH-C-2025,VARS-6236
T017075,2026-01-11,22:17:57,Houston,BATCH-B-2025,PTPZ-1881
T017076,2025-09-17,16:58:24,Los Angeles,BATCH-A-2025,ESLA-9804
T017077,2026-01-20,09:44:12,Atlanta,BATCH-B-2025,JEZB-0206
T017078,2025-12-06,04:04:50,Miami,BATCH-C-2025,TKCC-4013
T017079,2025-12-07,07:27:33,Los Angeles,BATCH-B-2025,QYVE-6480
T017080,2025-09-17,22:57:44,Detroit,BATCH-A-2025,RXIL-7043
T017081,2025-08-28,00:57:29,Atlanta,BATCH-C-2025,DKVP-4829
T017082,2025-09-12,18:58:08,Detroit,BATCH-A-2025,ZDJX-1450
T017083,2025-12-23,04:16:24,Atlanta,BATCH-B-2025,MDMM-4183
T017084,2025-12-31,16:58:54,Chicago,BATCH-A-2025,JGCY-8472
T017085,2025-11-25,14:21:24,Detroit,BATCH-B-2025,ILJA-1455
T017086,2025-09-27,05:32:05,New York,BATCH-B-2025,SEKF-0933
T017087,2025-12-27,21:02:37,New York,BATCH-B-2025,IRQO-1709
T017088,2026-01-12,19:52:30,Atlanta,BATCH-B-2025,KPSB-7455
T017089,2025-12-27,19:40:02,New York,BATCH-C-2025,IWXK-2544
T017090,2026-02-18,03:27:35,Atlanta,BATCH-C-2025,BWVG-7321
T017091,2025-12-26,18:55:51,Los Angeles,BATCH-C-2025,XSEY-4418
T017092,2025-12-16,22:01:25,Atlanta,BATCH-A-2025,IMII-3800
T017093,2026-01-25,12:04:30,Chicago,BATCH-B-2025,MQLS-3403
T017094,2025-10-31,04:47:06,Los Angeles,BATCH-C-2025,LURZ-8027
T017095,2026-02-13,17:36:10,Houston,BATCH-B-2025,MYNC-0537
T017096,2025-08-28,00:09:26,Detroit,BATCH-C-2025,QJCN-2402
T017097,2025-09-03,20:49:40,Atlanta,BATCH-C-2025,DSMI-9743
T017098,2025-09-30,02:33:46,Chicago,BATCH-C-2025,KCEZ-4607
T017099,2025-09-06,19:03:09,New York,BATCH-A-2025,NJHK-9342
T017100,2025-10-29,09:26:14,Houston,BATCH-C-2025,THIO-8409
T017101,2025-10-19,22:09:09,Miami,BATCH-C-2025,GJQA-7580
T017102,2025-11-28,19:28:50,Houston,BATCH-A-2025,CEHC-6390
T017103,2025-11-03,15:21:42,Chicago,BATCH-A-2025,NWGS-0244
T017104,2026-02-01,14:51:46,Detroit,BATCH-B-2025,NJUS-6428
T017105,2025-10-17,06:48:12,Detroit,BATCH-A-2025,MVNU-0091
T017106,2026-01-22,19:16:13,Houston,BATCH-A-2025,EWYD-4950
T017107,2025-08-31,02:56:27,Atlanta,BATCH-C-2025,EIFP-3087
T017108,2025-12-07,21:45:37,Atlanta,BATCH-C-2025,PPHO-2161
T017109,2025-10-11,12:27:56,Houston,BATCH-B-2025,VMDY-3480
T017110,2025-11-06,06:26:46,Houston,BATCH-B-2025,TQTK-7899
T017111,2025-11-23,12:32:18,Houston,BATCH-B-2025,MHLL-7329
T017112,2025-11-21,22:09:25,Houston,BATCH-A-2025,WYPS-4102
T017113,2025-11-25,00:06:54,Los Angeles,BATCH-B-2025,UYJD-7963
T017114,2025-12-05,21:33:32,Houston,BATCH-A-2025,GVDK-4167
T017115,2025-09-27,07:13:33,Miami,BATCH-C-2025,OWPF-2880
T017116,2026-01-31,16:15:19,Atlanta,BATCH-B-2025,ZLOL-5646
T017117,2026-02-10,11:59:45,New York,BATCH-C-2025,DTEH-9741
T017118,2025-11-27,02:28:53,Detroit,BATCH-A-2025,OOLU-8878
T017119,2025-11-06,14:36:54,Chicago,BATCH-B-2025,JIGI-6938
T017120,2025-08-30,04:39:17,Miami,BATCH-C-2025,MXFJ-2957
T017121,2025-09-06,04:35:27,Detroit,BATCH-A-2025,MFLA-6015
T017122,2025-11-05,17:32:08,Atlanta,BATCH-C-2025,MKEB-8732
T017123,2025-10-20,12:38:54,New York,BATCH-B-2025,TMRN-9808
T017124,2025-12-25,07:12:17,Los Angeles,BATCH-A-2025,YRNQ-3940
T017125,2025-10-06,04:38:00,New York,BATCH-C-2025,FBWZ-4079
T017126,2025-11-19,14:52:54,Houston,BATCH-B-2025,AGKK-8933
T017127,2025-09-11,16:35:41,Houston,BATCH-C-2025,CPOM-2647
T017128,2025-12-13,09:11:18,Detroit,BATCH-A-2025,PXWN-2402
T017129,2026-01-16,11:41:18,Atlanta,BATCH-C-2025,EDUL-8999
T017130,2025-12-04,02:19:43,Houston,BATCH-A-2025,ERVE-3197
T017131,2025-09-13,10:19:31,Atlanta,BATCH-A-2025,VBLF-9778
T017132,2025-11-01,09:02:55,Detroit,BATCH-B-2025,SELQ-0710
T017133,2025-10-13,17:43:33,Miami,BATCH-C-2025,ILGT-8379
T017134,2026-01-26,21:58:59,New York,BATCH-A-2025,HKPQ-2711
T017135,2025-12-23,01:10:08,Atlanta,BATCH-B-2025,GXSX-4349
T017136,2026-01-18,07:15:57,Houston,BATCH-C-2025,LEDE-8586
T017137,2025-09-18,17:40:21,Los Angeles,BATCH-A-2025,CLMA-2712
T017138,2025-09-27,07:51:34,Miami,BATCH-A-2025,JYPC-7780
T017139,2026-02-13,21:43:48,Atlanta,BATCH-B-2025,RDUP-2270
T017140,2025-10-16,00:40:17,Houston,BATCH-C-2025,DCXQ-5277
T017141,2026-01-16,07:59:35,New York,BATCH-C-2025,RRTG-7870
T017142,2025-11-26,09:19:31,Atlanta,BATCH-A-2025,LHRF-1151
T017143,2026-02-17,10:08:20,Chicago,BATCH-A-2025,OYIN-6192
T017144,2025-11-28,04:58:28,Houston,BATCH-B-2025,AXLU-4178
T017145,2025-10-14,05:18:37,Houston,BATCH-B-2025,TTXF-4309
T017146,2025-12-01,10:05:55,Miami,BATCH-B-2025,LSWL-1705
T017147,2025-12-14,21:39:40,Detroit,BATCH-B-2025,CHOE-9510
T017148,2025-11-10,22:52:12,Miami,BATCH-C-2025,ZAMA-3461
T017149,2026-01-15,21:31:11,New York,BATCH-A-2025,AUPR-7554
T017150,2026-02-05,11:48:11,New York,BATCH-A-2025,RYEO-2826
T017151,2025-12-13,20:57:14,Detroit,BATCH-B-2025,NHGV-8626
T017152,2026-01-24,08:08:17,Houston,BATCH-A-2025,UZEM-9610
T017153,2026-01-14,00:10:31,Atlanta,BATCH-A-2025,ODCK-2806
T017154,2025-10-25,14:06:00,Detroit,BATCH-B-2025,XBPX-4708
T017155,2025-08-25,20:20:45,Atlanta,BATCH-C-2025,OXMD-9392
T017156,2025-09-12,23:56:03,New York,BATCH-A-2025,FOJX-7144
T017157,2026-01-02,22:06:07,Detroit,BATCH-C-2025,NYGL-9302
T017158,2025-10-09,17:55:55,Miami,BATCH-A-2025,FCMO-2794
T017159,2025-11-30,13:02:34,Detroit,BATCH-C-2025,XIYN-2154
T017160,2026-02-17,10:32:35,Chicago,BATCH-C-2025,FDYE-7815
T017161,2025-09-14,15:43:12,Chicago,BATCH-C-2025,RGUG-5161
T017162,2026-01-23,15:19:39,Atlanta,BATCH-A-2025,RNPO-8290
T017163,2026-01-25,08:01:52,New York,BATCH-A-2025,MKMN-9539
T017164,2026-02-04,15:58:25,Houston,BATCH-C-2025,XRDP-6071
T017165,2025-09-12,16:35:26,Miami,BATCH-B-2025,IWAL-7671
T017166,2025-12-11,03:57:25,Miami,BATCH-A-2025,MPVU-8457
T017167,2025-12-03,19:09:44,Miami,BATCH-A-2025,MEGR-1584
T017168,2026-01-29,15:04:41,Los Angeles,BATCH-B-2025,XCSG-9268
T017169,2025-11-13,07:47:43,Miami,BATCH-B-2025,ADOH-8715
T017170,2025-10-16,13:08:55,Chicago,BATCH-B-2025,VRCA-5913
T017171,2026-01-15,23:50:20,Chicago,BATCH-C-2025,FVXR-6931
T017172,2025-10-12,17:58:21,New York,BATCH-C-2025,PQIK-4080
T017173,2025-09-05,02:16:17,Miami,BATCH-A-2025,IXRX-6131
T017174,2025-10-07,17:51:56,Los Angeles,BATCH-A-2025,NUMP-6213
T017175,2025-12-30,22:23:52,Atlanta,BATCH-A-2025,IFKV-5269
T017176,2026-01-23,22:20:19,Miami,BATCH-C-2025,DQKM-2047
T017177,2026-01-12,00:07:22,Houston,BATCH-A-2025,OBHT-8116
T017178,2025-11-07,20:02:26,Los Angeles,BATCH-A-2025,TSSM-4385
T017179,2026-02-09,10:31:39,Atlanta,BATCH-C-2025,DKUB-9009
T017180,2025-08-31,01:11:54,Atlanta,BATCH-B-2025,LWRZ-0270
T017181,2025-09-01,11:36:01,Houston,BATCH-A-2025,OJVD-5147
T017182,2025-12-22,08:55:08,Miami,BATCH-B-2025,RLTA-6031
T017183,2025-09-04,01:04:38,Detroit,BATCH-B-2025,UWSE-3855
T017184,2025-12-12,20:17:41,Chicago,BATCH-A-2025,NXZP-2283
T017185,2025-10-21,23:39:24,New York,BATCH-A-2025,QPLP-9804
T017186,2025-11-12,16:09:55,Los Angeles,BATCH-A-2025,VDRG-5898
T017187,2025-10-14,21:02:13,Houston,BATCH-B-2025,YVSF-7806
T017188,2026-02-02,05:55:58,Miami,BATCH-B-2025,XKHA-1868
T017189,2025-09-25,01:34:09,Detroit,BATCH-C-2025,CCHN-5675
T017190,2025-12-21,06:06:24,Atlanta,BATCH-B-2025,DQEA-0024
T017191,2026-01-13,19:43:15,New York,BATCH-B-2025,CUQV-1027
T017192,2025-12-17,15:51:45,Los Angeles,BATCH-C-2025,ZMVM-1468
T017193,2025-09-12,01:52:27,New York,BATCH-C-2025,XTFM-8185
T017194,2025-11-23,04:20:29,Atlanta,BATCH-A-2025,GFOA-9139
T017195,2025-09-07,06:38:33,Houston,BATCH-C-2025,FPQH-2833
T017196,2026-01-15,06:46:30,Houston,BATCH-A-2025,IODP-9300
T017197,2025-08-30,01:21:25,New York,BATCH-C-2025,BOZX-9317
T017198,2026-02-05,20:53:04,Houston,BATCH-C-2025,KOMU-0928
T017199,2026-01-12,00:46:05,Chicago,BATCH-C-2025,XTBT-5409
T017200,2025-10-10,09:13:21,Detroit,BATCH-C-2025,ANWH-0444
T017201,2026-02-03,20:13:59,Detroit,BATCH-A-2025,DEGW-3968
T017202,2025-09-14,04:01:31,Los Angeles,BATCH-C-2025,MEGQ-4407
T017203,2025-09-28,13:57:34,Miami,BATCH-A-2025,TWZN-6061
T017204,2026-01-29,23:08:38,Los Angeles,BATCH-A-2025,QIWE-7159
T017205,2025-12-28,09:23:40,Chicago,BATCH-C-2025,SJXB-3877
T017206,2025-11-03,15:00:11,New York,BATCH-A-2025,DNQH-8332
T017207,2025-11-21,04:43:14,Houston,BATCH-A-2025,ROJB-1155
T017208,2025-11-21,13:58:14,Detroit,BATCH-A-2025,OCLQ-1533
T017209,2026-01-09,07:50:44,Houston,BATCH-C-2025,MXLN-5389
T017210,2025-12-04,00:21:40,Los Angeles,BATCH-B-2025,FTRM-3529
T017211,2026-01-31,00:22:24,Detroit,BATCH-B-2025,OFGT-1938
T017212,2025-09-23,20:53:59,Detroit,BATCH-A-2025,TAAX-7563
T017213,2025-09-07,15:20:50,Miami,BATCH-A-2025,WLLL-4059
T017214,2026-01-02,05:07:00,Chicago,BATCH-C-2025,AEZX-5098
T017215,2025-10-20,06:36:42,Los Angeles,BATCH-C-2025,UORK-4827
T017216,2026-02-08,22:52:53,Atlanta,BATCH-A-2025,NCOQ-6059
T017217,2026-02-08,06:43:50,Houston,BATCH-C-2025,HVEY-9702
T017218,2025-08-26,08:19:14,Houston,BATCH-B-2025,EIIX-4443
T017219,2025-10-09,15:30:20,Detroit,BATCH-B-2025,OHMK-7091
T017220,2025-11-06,15:09:25,New York,BATCH-B-2025,QEBS-1785
T017221,2025-09-04,16:38:53,Atlanta,BATCH-B-2025,UBUE-2066
T017222,2026-01-03,13:55:37,Atlanta,BATCH-A-2025,VQQE-8416
T017223,2025-09-16,00:47:04,Atlanta,BATCH-B-2025,OZZL-3718
T017224,2025-10-16,07:37:57,Miami,BATCH-A-2025,HXSN-6075
T017225,2025-10-10,19:55:14,Atlanta,BATCH-A-2025,TYNG-1070
T017226,2025-10-26,20:02:53,New York,BATCH-A-2025,ILJV-1531
T017227,2026-02-15,17:06:52,Los Angeles,BATCH-C-2025,QPSP-0590
T017228,2026-01-18,14:04:49,Los Angeles,BATCH-A-2025,STWF-2925
T017229,2025-10-17,03:17:00,Chicago,BATCH-A-2025,KGMS-6263
T017230,2025-08-23,04:06:44,Chicago,BATCH-A-2025,RFXA-1617
T017231,2025-12-25,10:47:10,Miami,BATCH-C-2025,VYDO-3004
T017232,2025-10-12,07:11:13,Miami,BATCH-A-2025,SXSM-7349
T017233,2025-12-13,09:24:18,Los Angeles,BATCH-B-2025,VVZA-9941
T017234,2026-01-23,02:48:10,Detroit,BATCH-C-2025,SSSB-3878
T017235,2025-10-02,09:21:07,Houston,BATCH-A-2025,OPVQ-7057
T017236,2025-08-23,22:01:38,Detroit,BATCH-C-2025,CRJF-6959
T017237,2025-09-30,18:04:32,Chicago,BATCH-C-2025,ETZM-1596
T017238,2025-12-01,08:54:32,Los Angeles,BATCH-A-2025,MGVC-5655
T017239,2025-10-17,06:01:10,Houston,BATCH-C-2025,VHHQ-7674
T017240,2026-01-24,10:23:57,Atlanta,BATCH-C-2025,DLEE-9837
