user_id,date,time,app_session_length_minutes,feature_used,unique_code,social_share_count
U04196,2025-10-13,09:27:47,11,browse_merch,KHEL-4079,0
U00796,2026-01-23,22:15:01,22,stream_music,CCPA-1276,0
U04476,2025-08-27,04:43:09,6,play_ar_game,MWAL-6576,0
U03011,2026-01-14,10:14:09,21,play_ar_game,UHZC-2586,0
U04534,2025-11-23,04:17:52,5,play_ar_game,PUYU-3469,0
U00143,2025-09-06,07:51:35,6,stream_music,UGZC-0938,0
U01464,2026-01-04,06:30:35,23,share_social,AVJJ-0433,0
U03024,2026-01-05,04:34:44,21,stream_music,SZIG-2784,0
U00749,2025-10-07,16:48:21,5,browse_merch,QOEI-4077,0
U04127,2025-10-23,07:20:34,23,stream_music,YVJN-3398,1
U02391,2025-10-14,10:18:33,27,play_ar_game,LKTC-2965,5
U00167,2025-10-05,10:22:15,2,stream_music,,0
U00431,2026-01-03,23:39:35,5,scan_ticket,PRYT-7632,2
U00321,2025-11-03,00:17:08,2,stream_music,,0
U00325,2025-09-01,13:28:34,28,share_social,IMSQ-6531,0
U01582,2025-09-01,22:32:40,15,scan_ticket,,2
U01020,2025-10-21,14:51:16,29,browse_merch,,0
U02486,2025-12-23,18:20:02,4,scan_ticket,SEIV-7182,3
U04826,2025-09-26,01:49:10,8,scan_ticket,TVHA-9765,0
U02893,2025-09-27,19:23:49,25,share_social,,5
U03284,2026-01-27,23:34:37,24,browse_merch,IGQU-4780,0
U02172,2025-09-01,05:52:47,26,play_ar_game,HEJR-8472,0
U01005,2025-12-07,07:39:15,1,play_ar_game,CBSH-5808,0
U02474,2026-01-11,16:36:09,28,share_social,SEWY-1162,0
U03384,2026-01-29,23:36:24,5,share_social,ZBNF-9999,0
U01525,2025-10-05,05:21:44,18,play_ar_game,,5
U00787,2025-11-26,13:57:51,1,play_ar_game,NTMW-8447,0
U02636,2025-08-26,10:10:07,4,play_ar_game,,0
U01541,2025-10-02,11:50:14,24,play_ar_game,DSUC-4589,4
U01064,2025-10-30,04:01:22,22,scan_ticket,EITF-1291,0
U02763,2025-11-08,19:59:09,4,browse_merch,BCDT-9601,0
U03672,2025-11-01,17:45:25,3,scan_ticket,,5
U00754,2025-12-25,12:53:23,19,share_social,JDQE-1220,5
U00647,2025-09-23,07:44:26,16,browse_merch,WNDI-5538,0
U02419,2025-09-30,11:35:52,17,stream_music,MHXW-1476,0
U01887,2025-10-17,01:51:20,19,share_social,BAGU-8898,0
U04220,2025-10-10,08:15:44,12,stream_music,OOUA-2304,5
U00793,2025-10-05,08:37:33,23,stream_music,,3
U01569,2026-02-18,00:19:23,9,scan_ticket,CFTY-1090,0
U03990,2025-12-08,08:56:22,30,scan_ticket,,0
U00085,2025-08-25,10:08:17,29,browse_merch,HOJM-8141,0
U02891,2026-01-30,09:25:03,6,share_social,CVKB-4675,0
U03011,2025-11-07,16:31:29,1,share_social,WLJZ-5287,4
U01471,2025-08-24,07:41:52,17,browse_merch,JQYR-3551,0
U01041,2025-11-22,03:43:56,29,stream_music,OGFF-7678,3
U02088,2026-01-18,15:02:23,7,play_ar_game,DKNE-7321,3
U01540,2025-10-07,04:38:07,26,stream_music,JUKZ-6027,1
U02557,2025-09-26,12:33:50,27,play_ar_game,PBKI-8482,3
U01443,2025-11-30,04:57:56,5,play_ar_game,DJAG-6599,0
U03633,2025-11-05,00:01:31,1,share_social,VRGD-6995,0
U02067,2026-02-05,03:04:33,23,play_ar_game,,1
U02516,2026-01-02,12:48:11,17,play_ar_game,YOWT-2331,0
U02995,2025-10-05,16:19:17,19,stream_music,RXTD-5768,0
U01618,2025-10-12,22:01:27,29,scan_ticket,WFRH-9328,0
U01896,2026-02-08,07:28:39,7,browse_merch,ECTT-2732,0
U01348,2026-02-17,16:42:37,28,play_ar_game,XIXL-5612,2
U03370,2025-09-24,11:37:59,18,share_social,FAOX-2959,1
U03221,2025-09-18,02:13:30,5,browse_merch,,0
U00802,2026-01-23,21:51:09,3,scan_ticket,WVKK-1728,0
U02626,2025-12-23,23:34:11,17,scan_ticket,TWKP-5651,0
U04109,2026-02-02,03:53:53,13,stream_music,DRST-0268,0
U01451,2025-11-07,05:30:05,26,stream_music,MBLA-7761,3
U00709,2025-10-29,09:43:26,25,stream_music,PTXG-6394,0
U00885,2026-01-12,22:12:08,7,stream_music,,0
U01961,2025-12-09,17:47:59,30,play_ar_game,JFPL-5082,0
U00287,2025-10-18,06:32:52,18,scan_ticket,,0
U03158,2025-08-29,17:33:09,17,play_ar_game,TGDZ-9243,4
U00850,2025-08-29,18:25:48,13,browse_merch,EKPM-2215,0
U04366,2025-10-23,07:46:27,26,share_social,BBMS-7256,0
U01078,2025-10-24,19:52:49,1,browse_merch,RIST-0256,3
U02399,2026-01-18,08:31:46,15,browse_merch,ZFMH-9741,0
U02665,2025-09-18,07:01:29,20,share_social,SCCC-7900,0
U03825,2025-10-18,14:38:55,22,stream_music,APTG-4234,0
U03550,2025-10-22,00:59:50,7,browse_merch,GWCL-1931,0
U03153,2025-10-30,03:03:42,19,play_ar_game,IRPX-6502,0
U00126,2025-11-30,18:37:35,17,stream_music,UXCG-1454,1
U03656,2025-10-06,02:56:44,19,play_ar_game,XDNV-1298,0
U00422,2026-01-06,09:58:25,4,browse_merch,HCXS-6545,3
U02484,2026-02-12,19:36:47,14,scan_ticket,,0
U00188,2025-12-16,08:34:32,2,play_ar_game,,2
U02181,2025-11-20,09:19:43,25,share_social,BXDV-0674,4
U00208,2025-11-23,04:44:25,4,play_ar_game,MUAE-0840,0
U04896,2026-02-18,12:54:45,3,share_social,SHCH-6701,0
U00866,2026-01-23,18:26:35,7,play_ar_game,,0
U03231,2026-02-18,04:54:36,30,browse_merch,ULAC-5690,0
U04448,2026-01-25,00:24:32,2,stream_music,,0
U04808,2025-12-10,02:53:52,8,share_social,DBKB-9865,0
U04661,2025-09-03,21:21:49,4,share_social,SYDJ-1052,0
U02853,2025-12-05,11:53:11,18,stream_music,CBTB-0643,0
U01577,2025-11-28,09:43:21,11,play_ar_game,BTUI-9971,0
U04159,2025-09-22,12:36:10,19,stream_music,NEAE-2174,4
U01545,2025-11-09,09:44:40,2,browse_merch,VDSK-9630,5
U01220,2025-11-28,11:10:59,20,stream_music,JDON-8792,0
U00882,2025-10-17,03:15:15,28,stream_music,,0
U04752,2025-12-04,11:17:05,20,browse_merch,UTMD-2709,2
U02192,2026-02-02,11:01:16,5,play_ar_game,MDAM-1301,0
U01627,2026-01-05,19:23:54,9,browse_merch,YETV-6148,0
U00050,2026-02-12,01:39:03,12,share_social,USQU-3594,3
U04674,2025-10-10,11:41:26,8,browse_merch,GLYI-5683,0
U04561,2025-12-15,01:55:22,23,stream_music,YNYZ-3058,0
U04828,2025-12-09,07:27:28,22,stream_music,EVZP-7587,0
U03747,2026-01-19,21:00:56,30,stream_music,QANK-9013,0
U00350,2026-01-01,20:23:28,4,scan_ticket,RTPA-8248,0
U01466,2025-09-20,06:50:25,8,share_social,LLOX-7102,0
U00968,2025-08-24,00:31:49,18,share_social,SATM-9767,0
U03737,2026-01-07,03:32:05,15,share_social,ZHJN-4628,0
U00476,2025-08-30,21:20:45,11,browse_merch,DLGU-8479,4
U02798,2025-10-09,19:15:43,1,scan_ticket,ZJET-5364,0
U04552,2025-09-07,11:31:43,24,scan_ticket,ZTWA-1717,0
U04318,2026-02-10,01:34:35,30,share_social,UXWA-3094,3
U00610,2025-09-22,15:20:53,6,stream_music,NYNG-5991,0
U01859,2025-11-14,21:00:00,23,play_ar_game,RZCL-9655,0
U03984,2025-12-30,13:11:02,13,play_ar_game,,0
U00257,2025-08-31,19:02:31,16,browse_merch,,5
U02909,2025-10-16,06:09:50,3,share_social,CZJJ-6153,0
U04300,2025-12-02,08:35:02,16,browse_merch,,0
U04911,2025-11-09,19:58:26,23,browse_merch,RIAW-7284,0
U03926,2025-09-18,09:15:33,17,play_ar_game,EMDP-6304,0
U02008,2026-01-10,12:20:32,13,browse_merch,JZNJ-8244,0
U03122,2026-02-09,14:26:54,13,scan_ticket,,4
U03718,2025-12-25,07:14:39,7,stream_music,,5
U01957,2025-09-15,01:14:25,10,play_ar_game,AIGI-6937,0
U02283,2025-09-29,02:58:48,26,browse_merch,LXNF-3455,0
U04281,2025-12-21,04:01:13,8,stream_music,BNJG-3829,0
U03746,2026-01-12,00:42:10,3,browse_merch,CIWZ-3412,0
U03512,2026-01-30,20:48:25,16,scan_ticket,,5
U01754,2025-11-29,20:14:04,8,scan_ticket,UECB-6470,0
U04728,2025-09-16,15:39:13,11,browse_merch,HGHB-2316,0
U03989,2025-12-13,15:25:57,6,scan_ticket,SLHL-8495,0
U03063,2025-11-05,13:46:10,9,stream_music,XUKL-0857,2
U04787,2025-09-29,08:02:17,29,scan_ticket,UIJA-2583,0
U02994,2025-10-23,15:47:17,19,play_ar_game,TILX-9502,3
U00666,2025-09-17,12:48:00,11,play_ar_game,LAOB-5958,0
U00999,2026-01-14,02:17:27,6,share_social,ZRYJ-4253,0
U02269,2025-10-29,04:19:17,21,stream_music,XLQE-7738,0
U04012,2026-01-14,15:39:17,28,play_ar_game,,0
U02076,2025-09-06,09:12:26,8,browse_merch,FZRE-6232,0
U04889,2025-11-01,05:04:30,27,share_social,VUNO-3753,0
U03792,2026-01-07,18:48:15,30,share_social,QAET-7314,0
U01503,2026-01-19,08:35:12,5,play_ar_game,FVEH-2757,0
U04664,2025-11-19,19:52:34,7,scan_ticket,XAKI-5511,4
U02734,2025-08-29,08:03:52,19,play_ar_game,,3
U00126,2026-02-10,19:38:56,11,scan_ticket,,0
U01363,2025-10-27,14:01:40,4,stream_music,OSFQ-7704,5
U01548,2026-01-18,13:59:37,30,stream_music,VMVG-8386,4
U00658,2025-11-23,03:23:16,23,browse_merch,WQCL-5809,0
U02831,2026-02-02,14:56:32,6,stream_music,WHSC-3028,0
U02377,2025-10-29,20:22:05,25,share_social,YCHL-4340,0
U04580,2025-11-23,03:57:38,27,share_social,SYDG-7568,0
U01559,2025-09-19,18:52:17,21,play_ar_game,OUUZ-6636,0
U01451,2026-02-01,05:15:28,6,browse_merch,,2
U04414,2026-01-11,12:11:41,11,play_ar_game,QXHV-8475,0
U01173,2025-11-25,22:19:53,4,share_social,BUZG-0267,0
U02311,2026-01-23,15:12:13,25,play_ar_game,CWTJ-2489,0
U00910,2025-10-15,08:49:33,23,stream_music,KLHV-3672,0
U01691,2025-12-21,23:08:01,20,share_social,LYMH-6085,0
U02545,2025-12-15,03:06:07,20,stream_music,,5
U02338,2025-11-22,21:10:28,10,stream_music,IXGY-2825,0
U00083,2025-11-01,04:43:51,27,share_social,,0
U03340,2025-10-07,09:30:39,23,share_social,,0
U00279,2026-01-12,07:19:51,23,stream_music,SKVT-5055,0
U00630,2025-09-19,02:29:31,26,browse_merch,WCQK-8850,0
U01312,2025-10-23,15:08:12,7,share_social,XCUG-9270,5
U02597,2025-09-22,23:27:39,11,stream_music,HSSB-4898,0
U01548,2026-02-18,22:54:45,19,browse_merch,AMUT-3289,0
U01925,2025-09-03,04:49:45,14,browse_merch,,0
U02312,2026-02-14,21:04:27,30,browse_merch,DEZN-9091,0
U03028,2026-01-28,11:59:25,19,scan_ticket,RTWV-3080,0
U03988,2026-02-08,14:12:31,26,share_social,,1
U01103,2025-11-21,13:41:11,16,scan_ticket,CSZT-5697,0
U03533,2025-11-28,19:39:20,21,stream_music,NDMC-5389,4
U01610,2025-12-29,20:09:14,18,stream_music,,5
U04846,2025-12-07,05:59:44,13,share_social,LOQU-8091,0
U02108,2025-12-08,21:58:42,19,share_social,XTNH-5989,5
U03180,2026-01-15,00:24:52,3,scan_ticket,,2
U03470,2025-10-31,02:36:24,7,scan_ticket,IYEU-4525,0
U01682,2025-11-24,21:52:13,13,scan_ticket,LRMB-8323,2
U04283,2026-01-10,04:40:36,14,share_social,YZUW-3562,0
U04909,2025-09-13,06:32:34,26,scan_ticket,,1
U04821,2026-01-13,02:52:00,4,browse_merch,TMNR-3776,0
U03473,2025-11-14,11:56:08,28,scan_ticket,UHNS-0411,0
U03431,2026-01-07,20:07:25,6,browse_merch,DVFM-5199,3
U00312,2025-11-14,04:59:10,17,share_social,SNLI-2744,0
U04196,2025-09-29,08:52:46,29,scan_ticket,HCBK-5073,0
U04168,2026-01-16,02:41:23,26,scan_ticket,CSZC-6538,0
U01470,2025-09-26,14:44:10,24,share_social,CQTO-2860,0
U01645,2025-08-29,15:42:53,21,share_social,APQT-7916,0
U04205,2026-01-17,20:23:02,17,play_ar_game,,0
U02493,2026-01-08,09:48:47,28,browse_merch,IPYV-6642,0
U04444,2025-11-07,05:42:10,22,share_social,,0
U02471,2025-09-04,00:04:40,30,browse_merch,,0
U01104,2026-02-02,04:47:25,26,browse_merch,FMGR-2439,0
U04934,2025-11-04,14:15:29,28,play_ar_game,HNUB-0689,0
U03470,2025-11-06,16:06:18,17,play_ar_game,BKBW-2628,0
U02788,2025-10-25,11:28:28,4,stream_music,MKIY-3656,0
U02588,2025-09-26,17:09:47,17,scan_ticket,ISNN-2953,3
U04900,2025-09-07,10:28:25,25,scan_ticket,,3
U03947,2026-01-14,12:45:09,2,play_ar_game,RTYK-1620,0
U02661,2026-01-22,21:25:06,13,play_ar_game,IUGK-1755,3
U02442,2025-10-29,05:39:40,18,scan_ticket,UUYK-2083,0
U01034,2025-09-28,02:10:49,7,browse_merch,LAVN-2838,0
U03050,2026-01-16,13:08:21,17,share_social,HKET-8442,0
U00670,2025-09-10,01:35:08,15,stream_music,SOBO-7083,0
U01924,2026-01-22,16:33:44,9,browse_merch,IZGG-5772,0
U04260,2025-10-07,08:34:32,25,browse_merch,HQBN-7909,3
U04858,2025-09-20,16:06:34,22,scan_ticket,CSZV-8507,0
U01486,2026-02-11,11:24:11,13,scan_ticket,,0
U00203,2025-09-30,15:01:35,12,stream_music,ELQB-8652,0
U02030,2026-01-22,06:03:43,7,play_ar_game,,0
U02658,2025-11-22,18:09:19,14,scan_ticket,,0
U03449,2025-09-11,03:27:22,16,play_ar_game,NJQH-9352,2
U00604,2025-12-07,15:14:43,29,stream_music,QEEQ-3602,0
U00288,2025-12-13,03:47:29,26,play_ar_game,UFNP-5799,0
U00922,2026-01-23,11:30:06,3,share_social,,0
U00437,2025-12-05,22:23:17,27,stream_music,ASHT-4550,0
U04985,2025-11-17,08:55:32,16,share_social,RDUP-2270,0
U01857,2025-11-01,08:14:52,11,play_ar_game,,0
U00605,2025-10-27,20:10:33,11,stream_music,BQML-2643,0
U02216,2026-01-09,01:31:25,17,scan_ticket,JFFF-4241,0
U01012,2025-11-08,01:36:35,6,share_social,SFGX-8362,0
U04079,2026-02-04,23:59:23,17,browse_merch,WCXD-9003,0
U00464,2025-12-18,12:09:42,2,scan_ticket,HJIH-7774,0
U03249,2025-11-05,01:16:29,29,stream_music,OKVG-3498,0
U03923,2025-09-03,19:34:46,1,scan_ticket,,0
U01432,2025-12-10,03:10:05,20,stream_music,,2
U00726,2025-11-17,16:54:16,13,scan_ticket,FBFM-9105,0
U00790,2025-12-22,23:32:54,10,play_ar_game,ELTB-9104,0
U02535,2026-01-09,17:33:53,25,scan_ticket,BURY-2808,1
U00662,2025-11-04,12:29:42,21,browse_merch,,0
U01017,2025-11-08,09:27:18,18,stream_music,QOBX-0957,3
U04151,2025-09-28,05:23:54,30,share_social,,0
U02272,2025-09-02,19:27:24,8,browse_merch,UVNA-7089,4
U01858,2025-11-02,20:26:20,30,share_social,KFTN-9493,0
U04665,2025-09-19,10:58:47,24,play_ar_game,NACR-8733,0
U02600,2026-02-06,21:49:55,4,share_social,OTXJ-4814,5
U04198,2025-09-30,17:06:42,23,share_social,,4
U02789,2025-11-20,09:20:05,29,play_ar_game,VEBS-2288,0
U01365,2026-01-31,23:44:55,16,browse_merch,OMDW-5761,0
U03822,2026-01-05,23:15:34,13,scan_ticket,PUHC-3611,5
U00776,2025-09-25,20:41:03,11,browse_merch,HTDW-3345,0
U04733,2025-08-25,09:50:56,13,browse_merch,MKEQ-5968,1
U01559,2025-10-11,15:44:30,2,play_ar_game,KHBE-0533,0
U04732,2026-01-11,14:56:42,29,play_ar_game,JYTP-5569,0
U04755,2025-11-16,06:10:38,19,browse_merch,AKUO-3635,0
U04446,2026-01-08,11:03:30,26,stream_music,,0
U01090,2025-12-12,22:13:43,17,stream_music,BHNG-7200,1
U01365,2025-11-28,02:53:48,27,stream_music,YNKB-5046,5
U04022,2025-11-06,12:00:41,28,scan_ticket,,0
U02553,2025-08-25,07:45:42,9,scan_ticket,GYOP-8303,0
U01811,2026-02-14,15:58:26,8,stream_music,HQEM-7813,2
U01610,2025-11-05,07:43:11,7,stream_music,CJFL-6709,2
U00161,2025-12-04,11:56:35,14,browse_merch,XNCI-2093,0
U03944,2026-01-18,10:46:11,5,stream_music,XVKY-2338,0
U01619,2025-11-26,04:47:37,25,play_ar_game,ATSY-7171,0
U02819,2025-12-30,09:04:44,19,stream_music,BZMD-8283,0
U03293,2026-02-03,13:22:27,3,share_social,AVLB-6736,0
U00815,2026-01-18,05:57:51,9,scan_ticket,LVGW-9511,0
U00765,2025-09-13,09:13:40,29,scan_ticket,XKIZ-1073,3
U01625,2025-09-20,20:46:36,3,stream_music,RWPH-0030,4
U00255,2025-11-08,00:14:53,29,browse_merch,HSDA-7899,3
U03236,2026-01-08,06:55:50,10,play_ar_game,ZCPL-6346,0
U04986,2026-01-22,10:32:33,12,browse_merch,KGRF-2905,0
U02648,2025-11-07,20:58:14,11,browse_merch,KPSA-6381,0
U02327,2026-01-19,14:23:28,26,share_social,FNFX-8174,0
U02006,2026-01-22,18:34:46,23,stream_music,MUMQ-4705,4
U04782,2026-01-18,20:41:25,15,browse_merch,BCKZ-2756,1
U04870,2025-12-01,07:59:52,15,share_social,IKDM-7269,0
U02581,2025-09-27,18:49:49,17,play_ar_game,SKFP-4280,4
U01254,2025-12-24,03:05:12,22,stream_music,WXXE-3013,0
U03280,2025-09-24,12:33:58,5,stream_music,GMVT-4286,5
U02151,2025-11-12,16:41:30,26,browse_merch,TYPB-5009,0
U04664,2026-02-09,02:44:09,1,share_social,MSEQ-7287,0
U04493,2025-10-23,18:36:24,2,play_ar_game,UPOT-9704,0
U00983,2025-11-10,03:52:27,11,stream_music,FGNT-2708,3
U03227,2025-10-20,08:39:58,8,stream_music,QLLL-6296,0
U03080,2026-01-31,21:08:13,28,share_social,PQMI-4830,0
U01452,2026-02-18,17:17:29,20,play_ar_game,,3
U00483,2025-10-11,08:47:06,18,share_social,FTDO-3102,0
U03519,2025-09-21,06:16:13,3,play_ar_game,RJOJ-9637,0
U02533,2025-10-15,09:41:21,25,play_ar_game,PCVB-2142,1
U03845,2025-12-26,22:13:02,4,stream_music,IEAF-7058,0
U03260,2026-01-20,16:04:18,23,share_social,,1
U02407,2025-11-03,18:46:41,10,share_social,DDRX-5471,5
U00898,2026-02-13,17:38:34,5,browse_merch,FWRI-7790,0
U03961,2025-09-02,22:56:06,3,play_ar_game,RZRA-3723,1
U00781,2025-08-29,11:30:50,28,browse_merch,DBKB-9865,0
U04727,2025-12-18,19:25:07,27,browse_merch,,0
U02185,2025-11-24,09:44:10,19,stream_music,ARGL-6477,0
U01913,2025-09-12,04:44:10,26,share_social,IEOY-8283,5
U01485,2025-11-23,12:10:42,20,stream_music,IVCU-4069,4
U02635,2025-09-24,19:56:28,17,stream_music,SMOW-8537,0
U01964,2025-11-16,03:10:42,19,scan_ticket,,5
U04349,2025-10-20,01:20:03,2,scan_ticket,,0
U04764,2026-02-18,04:14:06,9,play_ar_game,NRSU-1099,0
U04225,2026-01-21,03:22:37,23,stream_music,,0
U00016,2025-10-29,13:30:44,4,stream_music,CXXH-6398,1
U00526,2025-09-08,07:50:55,16,share_social,DVDK-4971,0
U03011,2025-11-28,11:15:01,2,stream_music,ZSRI-4480,0
U03281,2025-10-03,18:17:55,13,browse_merch,NKNY-4205,3
U00170,2025-12-05,14:22:03,25,play_ar_game,FOEH-7309,0
U03013,2025-10-11,09:01:18,1,play_ar_game,YJOX-5205,0
U02026,2026-01-20,06:38:37,17,stream_music,XJPN-8966,0
U01134,2025-11-01,06:21:02,29,stream_music,QPEL-6270,5
U02686,2025-10-10,23:05:36,9,stream_music,WIXD-4324,0
U00692,2025-11-29,15:49:25,5,scan_ticket,YBTX-1214,5
U02506,2026-01-20,01:31:44,28,stream_music,JAIR-0709,0
U00443,2025-12-24,05:43:04,12,stream_music,ZYPE-4233,0
U00946,2025-10-27,06:16:43,27,scan_ticket,ATZA-2714,0
U04570,2026-02-07,22:47:52,19,browse_merch,UEJV-8028,0
U01258,2025-12-05,22:21:58,7,stream_music,WFRH-9328,0
U02466,2025-10-11,21:13:16,13,browse_merch,BVPC-3391,0
U04255,2025-10-29,03:28:09,26,browse_merch,CLYF-1178,4
U00023,2025-10-22,08:44:55,9,stream_music,MCBP-3326,0
U00427,2026-01-23,12:12:47,11,stream_music,PBGI-6155,0
U00555,2025-11-03,11:27:35,7,stream_music,JOAR-6322,0
U00740,2025-11-05,22:46:36,28,stream_music,SEZE-0453,0
U04778,2026-01-01,10:06:48,30,stream_music,WEAR-0827,0
U02299,2025-11-12,12:30:31,14,share_social,XOZY-6662,0
U03406,2026-02-11,14:13:57,17,share_social,DCYU-9923,0
U00585,2025-09-17,09:47:05,14,play_ar_game,WQNT-4516,0
U04139,2025-09-10,11:29:31,30,stream_music,OSCJ-5009,0
U02345,2026-01-19,06:41:39,15,share_social,MVQF-5064,2
U00573,2026-01-25,19:34:56,22,play_ar_game,PLDN-6442,0
U04141,2025-12-30,10:39:27,18,play_ar_game,IXRF-1239,3
U04677,2025-12-15,12:00:37,14,play_ar_game,BFEE-7312,0
U01804,2026-01-01,10:47:19,22,stream_music,FZUA-0905,0
U01042,2026-01-26,03:03:58,8,play_ar_game,NQIX-8973,0
U03843,2025-11-03,04:30:05,19,play_ar_game,,0
U04410,2026-01-27,09:15:39,4,scan_ticket,WGDT-6475,0
U00627,2026-01-08,16:47:51,4,stream_music,,0
U02518,2025-12-26,22:25:49,8,share_social,TKZM-0163,3
U02430,2026-02-04,07:28:22,8,scan_ticket,ZNTL-3295,0
U04665,2026-01-21,09:59:25,23,stream_music,LWIC-0770,0
U01960,2026-02-06,08:44:19,15,browse_merch,ABMH-1459,0
U01371,2026-01-27,20:57:09,20,share_social,,0
U01262,2025-09-25,09:41:47,14,browse_merch,IOHE-9358,0
U02378,2025-11-28,01:40:53,23,scan_ticket,AQCM-5362,0
U02032,2025-11-27,12:40:19,27,share_social,HXCU-7665,0
U04136,2025-12-07,01:26:57,29,share_social,PSRV-5603,0
U00036,2025-12-11,08:39:19,26,stream_music,PVXR-2210,0
U03352,2026-01-17,06:41:00,24,share_social,LQOI-1753,1
U03141,2025-12-31,05:43:10,28,play_ar_game,,0
U03555,2025-09-11,08:45:48,21,scan_ticket,IFUP-3249,4
U02053,2025-11-17,14:20:01,30,scan_ticket,DEGW-3968,5
U00987,2025-12-10,10:50:56,5,browse_merch,FJVJ-6602,0
U03451,2026-02-17,18:35:44,29,stream_music,EYOK-8120,0
U03669,2025-12-20,00:13:42,12,play_ar_game,,0
U03392,2025-10-18,00:39:49,23,browse_merch,,0
U02326,2026-01-22,07:24:17,25,scan_ticket,AJWS-3709,1
U00102,2025-12-18,02:25:08,17,stream_music,OGOR-8349,0
U03036,2026-01-16,14:13:13,26,scan_ticket,EVPN-4727,0
U04899,2025-10-27,19:48:43,21,browse_merch,SEQK-5534,1
U03777,2025-09-14,16:17:36,9,share_social,,0
U03148,2026-01-16,19:52:53,5,scan_ticket,IKKP-5027,0
U01461,2026-02-03,03:24:34,2,scan_ticket,JOGC-9275,3
U00503,2026-01-15,07:31:57,13,share_social,HAGY-9833,0
U04742,2026-02-07,07:40:06,6,play_ar_game,HXKH-7426,0
U00106,2025-10-18,04:06:30,14,share_social,WHNM-2438,0
U03675,2025-12-17,15:08:43,22,play_ar_game,TEYS-1767,0
U03091,2025-10-25,23:13:25,17,scan_ticket,CANZ-8163,0
U04404,2025-08-23,08:47:37,28,stream_music,,0
U01612,2025-12-25,22:39:00,9,stream_music,IDOW-9522,0
U00427,2026-01-21,20:06:31,17,scan_ticket,YBYK-4041,5
U02176,2025-10-24,07:44:34,5,browse_merch,VPNV-8984,0
U01024,2026-02-11,06:45:45,13,play_ar_game,OEMS-7489,1
U02267,2026-01-23,20:23:11,1,play_ar_game,PYBI-3981,0
U01442,2026-01-10,18:05:23,11,stream_music,DXZM-7216,0
U00408,2026-02-12,07:11:17,14,share_social,XQVI-8414,0
U03993,2025-08-27,02:30:12,2,play_ar_game,GRKO-0391,0
U00815,2025-09-21,08:22:25,7,share_social,EWHT-8512,0
U01614,2026-01-23,00:50:14,25,share_social,EHHM-9681,1
U01084,2026-02-04,07:49:36,26,browse_merch,ZDXJ-1787,0
U04744,2025-10-28,03:06:37,27,browse_merch,WWSI-4466,0
U02386,2025-10-03,00:43:04,28,scan_ticket,,0
U01923,2025-11-02,08:47:45,12,stream_music,SKUN-7501,0
U03274,2026-01-16,15:57:45,27,play_ar_game,HLMJ-4179,4
U02378,2026-01-09,02:19:17,21,stream_music,PZRE-7335,0
U00724,2025-10-05,11:01:32,8,stream_music,,0
U00361,2025-12-03,12:18:15,7,share_social,OXMT-2926,0
U04786,2026-01-04,00:11:48,20,play_ar_game,OCPS-0921,0
U00172,2025-09-04,02:36:45,17,scan_ticket,MAVS-6014,0
U04498,2025-12-27,15:19:47,3,play_ar_game,CUBF-3688,0
U00902,2025-12-30,23:04:19,17,stream_music,OSRD-1601,3
U01904,2026-01-05,03:27:01,19,browse_merch,MJMG-8374,0
U00774,2025-11-22,02:07:20,9,share_social,YNMY-0072,0
U04972,2026-02-13,10:13:19,16,share_social,YSXA-2213,5
U01600,2025-12-09,11:09:34,21,share_social,FCHT-8678,0
U02941,2025-10-20,17:37:46,4,browse_merch,AAVB-1778,0
U03864,2025-11-08,20:06:37,15,play_ar_game,LMHB-7324,0
U01687,2026-02-11,12:18:24,6,play_ar_game,KFCZ-2199,0
U02948,2025-09-05,20:15:35,14,stream_music,OSOL-2441,5
U00720,2025-12-07,18:23:40,5,scan_ticket,PIHR-8601,0
U01865,2025-11-01,00:57:06,6,browse_merch,PWJD-3806,4
U04085,2025-12-21,12:21:11,6,browse_merch,EBKO-2652,0
U00388,2026-01-19,13:51:57,13,share_social,UIIA-3994,5
U04608,2025-11-10,01:20:19,28,share_social,SMJW-2020,0
U03986,2025-12-12,12:26:22,29,stream_music,HTOB-7366,3
U03182,2025-09-11,17:09:32,24,share_social,,2
U02085,2025-12-11,16:31:04,5,share_social,JWEC-8709,0
U03574,2026-01-29,09:04:24,12,browse_merch,FVIP-5302,0
U03464,2026-01-13,07:41:43,2,browse_merch,REEI-9885,0
U01586,2025-09-15,16:07:14,30,browse_merch,,0
U04288,2026-02-11,22:43:31,27,share_social,BNIK-4182,0
U04820,2025-12-24,07:21:10,24,scan_ticket,RKOZ-1709,3
U03687,2026-01-17,00:27:54,2,play_ar_game,IYUR-0986,0
U01157,2025-10-26,03:06:04,14,share_social,XBYY-9688,0
U01165,2026-01-23,00:30:33,24,scan_ticket,UFMK-6099,0
U03894,2025-09-19,00:02:13,8,scan_ticket,CVVU-6982,0
U03252,2025-10-15,19:30:47,23,browse_merch,CTQH-3034,0
U03786,2025-12-29,06:02:12,16,browse_merch,OPPI-1404,3
U01655,2025-09-17,15:22:36,3,browse_merch,KHZV-3290,0
U02083,2026-01-22,01:03:54,19,stream_music,LIAF-9660,0
U03075,2025-09-10,11:36:36,29,share_social,MCOQ-4136,0
U04914,2025-12-21,02:08:59,19,browse_merch,DQWQ-4615,0
U00628,2025-11-09,18:45:13,4,share_social,BXBJ-9686,0
